version_uri	date	century	author_lat	title_lat	tok_length	millionaire
0259HunaynIbnIshaq.AbuqratFiAmradBiladiyya.GRAR000087-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Abuqrāṭ fī al-amrāḍ al-bilādiyyaŧ ::	5847	FALSE
0259HunaynIbnIshaq.AhwiyaLiAbuqrat.GRAR000088-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb al-Ahwiyaŧ wa-al-buldān li-Abuqrāṭ ::	5621	FALSE
0200YahyaIbnBitriq.GhidhaLiAbuqrat.GRAR000089-ara1	200	3	Yahya Ibn Bitriq :: Yaḥyá b. al-Biṭrīq ::   Yaḥyá b. al-Biṭrīq	Kitāb al-Ġiḏāʾ li-Abuqrāṭ ::	1262	FALSE
0259HunaynIbnIshaq.AbuqratFiTadbirAmrad.GRAR000090-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Abuqrāṭ fī tadbīr al-amrāḍ al-ḥāddaŧ ::	6408	FALSE
0300IbnShahdaKarkhi.AjinnaLiAbuqrat.GRAR000091-ara1	300	4	Ibn Shahda Karkhi :: Ibn Šahdā al-Karḫī ::     al-Karḫī	Kitāb al-Ajinnaŧ li-Abuqrāṭ ::	2030	FALSE
0300CisaIbnYahya.AbuqratFiAkhlat.GRAR000092-ara1	300	4	Cisa Ibn Yahya :: ʿĪsá b. Yaḥyá ::   ʿĪsá b. Yaḥyá b. Ibrāhīm	Kitāb Abuqrāṭ fī al-aḫlāṭ ::	2517	FALSE
0259HunaynIbnIshaq.AbuqratFiTabicatInsan.GRAR000093-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Abuqrāṭ fī ṭabīʿaŧ al-insān ::	3752	FALSE
0300IbnShahdaKarkhi.MinaLiAbuqrat.GRAR000094-ara1	300	4	Ibn Shahda Karkhi :: Ibn Šahdā al-Karḫī ::     al-Karḫī	Kitāb al-Miná li-Abuqrāṭ ::	6841	FALSE
0300HubayshIbnHasan.QatitriyunLiAbuqrat.GRAR000095-ara1	300	4	Hubaysh Ibn Hasan :: Ḥubayš b. al-Ḥasan ::  Abū al-Ḫayr Ḥubayš b. al-Ḥasan b. al-Aʿsam al-Dimašqī	Kitāb Abuqrāṭ al-maʿrūf bi-Qāṭīṭriyūn ay Ḥānūt al-¶    ṭabīb ::	2521	FALSE
0259HunaynIbnIshaq.AbuqratFiTadbirAsihha.GRAR000096-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Abuqrāṭ fī tadbīr al-aṣiḥḥāʾ :: al-Maqālaŧ al-ṯāliṯaŧ min Kitāb Ṭabīʿaŧ al-insān fī¶    tadbīr al-aṣiḥḥāʾ	1384	FALSE
0259HunaynIbnIshaq.AbuqratFiHablCalaHabl.GRAR000097-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Abuqrāṭ fī ḥabl ʿalá habl ::	3039	FALSE
0305AbuCuthmanDimashqi.BabusFiAczam.GRAR000098-ara1	305	4	Abu Cuthman Dimashqi :: Abū ʿUṯmān al-Dimašqī ::  Abū ʿUṯmān Saʿīd b. Yaʿqūb al-Dimašqī	Kitāb Babus fī al-Aʿẓām al-munṭaqa wa-al-summ ::	16308	FALSE
0259HunaynIbnIshaq.JalinusFiFiraqTibb.GRAR000099-ara1	259	3	Hunayn Ibn Ishaq :: Ḥunayn b. Isḥāq ::   Ḥunayn b. Isḥāq al-ʿIbādī	Kitāb Jālīnūs fī firaq al-ṭibb ::	7330	FALSE
0710IbnRifca.Nafais.GVDB20190213-ara1	710	8	Ibn Rifca :: Ibn al-Rifʿaŧ :: Naǧm al-dīn Abū al-ʿAbbās Aḥmad b. Muḥammad b. ʿAlī b. Ḥāzim b. Ibrāhīm b. al-ʿAbbās	al-Nafāʾis fī adillaŧ hadm al-kanāʾis	5229	FALSE
0375IkhwanSafa.JamicatJamica.GVDB20200108-ara1	375	4	Ikhwan Safa ::	Ǧāmiʿaŧ al-ǧāmiʿaŧ	21418	FALSE
0692IbnCabdZahir.RawdZahir.GVDB20200120-ara1	692	7	Ibn Cabd Zahir :: Muḥyī al-Dīn Ibn ʿAbd al-Ẓāhir :: Muḥyī al-Dīn Abū al-Faḍl ʿAbdallāh b. Rašīd al-Dīn b. ʿAbd al-Ẓāhir b. Našwān b. ʿAbd al-Ẓāhir b. Naǧdaŧ al-Saʿdī, al-Rawḥī, al-Ǧuḏāmī	al-Rawḍ al-zāhir fī sīraŧ al-malik al-Ẓāhir	75648	FALSE
0750Anonymous.SirajZulma.GVDB20200219-ara1	750	8	Anonymous	Sirāǧ al-ẓulmaŧ fī šarḥ ḥuqūq ahl al-ḏimmaŧ	2573	FALSE
0717CalaDinIbnCabdZahir.RawdZahir.GVDB20200607-ara1	717	8	Cala Din Ibn Cabd Zahir	Rawd Zahir	5100	FALSE
0732AbuFida.TibrMasbuk.GVDB20200609-ara1	732	8	Abu Fida :: Abū l-Fidāʾ :: al-Malik al-Muʾayyad ʿImād al-Dīn Abū l-Fidāʾ Ismāʿīl b. al-Malik al-Afḍal Nūr al-Dīn Abī l-Ḥasan ʿAlī b. al-Sulṭān al-Malik al-Muẓaffar Taqī al-Dīn Abū al-Fatḥ Maḥmūd b. al-sulṭān al-Malik al-Manṣūr Nāṣir al-Dīn Abū al-Maʿallā Muḥammad b. al-sulṭān al-Malik al-Muẓaffar Taqī al-Dīn Abū al-Ḫaṭṭāb ʿUmar b. Šāhanšāh b. Ayyūb	Tibr Masbuk	2114	FALSE
0750Anonymous.TawarikhMulukIslam.GVDB20200615-ara1	750	8	Anonymous	Tawārīḫ mulūk al-islām	1848	FALSE
0730ShaficIbnCali.FadlMathur.GVDB20200701-ara1	730	8	Shafic Ibn Cali :: Šāfiʿ b. ʿAlī :: Nāṣir al-Dīn  Šāfiʿ b. ʿAlī b. ʿAbbās b. Ismāʿīl b. ʿAsākir al-Kinānī al-ʿAsqalānī al-Miṣrī	Fadl Mathur	33379	FALSE
0692IbnCabdZahir.TashrifAyyam.GVDB20200720-ara1	692	7	Ibn Cabd Zahir :: Muḥyī al-Dīn Ibn ʿAbd al-Ẓāhir :: Muḥyī al-Dīn Abū al-Faḍl ʿAbdallāh b. Rašīd al-Dīn b. ʿAbd al-Ẓāhir b. Našwān b. ʿAbd al-Ẓāhir b. Naǧdaŧ al-Saʿdī, al-Rawḥī, al-Ǧuḏāmī	Tašrīf al-ayyām wa-l-ʿuṣūr bi-sīraŧ al-sulṭān al-¶    Malik al-Manṣūr :: al-Sīraŧ al-sulṭāniyyaŧ al-Malikiyyaŧ al-Manṣūriyyaŧ	34693	FALSE
0921JibrailIbnQilaci.MadihaFiJabalLubnan.GVDB20200821-ara1	921	10	Jibrail Ibn Qilaci	Madiha Fi Jabal Lubnan	4673	FALSE
0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1	725	8	Baybars Mansuri :: Baybars al-Manṣūrī al-amīr al-dawādār :: Rukn al-Dīn  Baybars  al-Manṣūrī	Zubdat Fikra	113610	FALSE
0725BaybarsMansuri.MukhtarAkhbar.GVDB20210106-ara1	725	8	Baybars Mansuri :: Baybars al-Manṣūrī al-amīr al-dawādār :: Rukn al-Dīn  Baybars  al-Manṣūrī	Mukhtar Akhbar	26452	FALSE
0875Jizi.Tadhkira.GVDB20210301-ara1	875	9	Jizi	Tadhkira	746	FALSE
0216IbnQuraybAsmaci.Khayl.GVDB20210524-ara1	216	3	Ibn Qurayb Asmaci :: al-Aṣmaʿī ::  Abū Saʿīd ʿAbd al-malik b. Qurayb b. ʿAlī b. Aṣmaʿ al-Bāhilī	Khayl	4355	FALSE
0375IkhwanSafa.QawlCalaSirrMakhzun.GVDB20210802-ara1	375	4	Ikhwan Safa ::	Qawl Cala Sirr Makhzun	2132	FALSE
0375IkhwanSafa.Rasail.Hindawi95926405Vols-ara1	375	4	Ikhwan Safa ::	Rasāʾil Iḫwān al-ṣafāʾ wa ḫillān al-wafāʾ	442692	FALSE
0505Ghazali.IhyaCulumDin.JK000001-ara1	505	6	Ghazali :: al-Ġazālī :: Zayn al-Dīn Abū Ḥāmid Muḥammad b. Muḥammad b. Muḥammad b. Aḥmad al-Ġazālī al-Ṭūsī al-Nīsābūrī	Ihya Culum Din	992049	FALSE
0281IbnAbiDunya.TawaducWaKhumul.JK000002-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	kitāb al-tawāḍuʿ wa-l-ḫumūm ::	11311	FALSE
0761JamalDinIbnHisham.SharhQatrNada.JK000007-ara1	761	8	Jamal Din Ibn Hisham	Sharh Qatr Nada	37678	FALSE
0281IbnAbiDunya.Shukr.JK000013-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	al-šukr ::	11152	FALSE
0281IbnAbiDunya.MaradWaKaffarat.JK000014-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	kitāb al-maraḍ wa-l-kaffārāt ::	14693	FALSE
0281IbnAbiDunya.MakarimAkhlaq.JK000015-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	Makārim al-aḫlāq	30437	FALSE
0281IbnAbiDunya.HusnZannBiLlah.JK000018-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	ḥusn al-ẓann bi-allāh ::	10053	FALSE
0281IbnAbiDunya.Warac.JK000019-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	Warac	11248	FALSE
0458Bayhaqi.ShucabIman.JK000021-ara1	458	5	Bayhaqi :: al-Bayhaqī ::  Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī	Shucab Iman	920400	FALSE
0430AbuNucaymIsbahani.HilyatAwliya.JK000022-ara1	430	5	Abu Nucaym Isbahani :: ʾAbū Nuʿaym al-Iṣbahānī ::  ʾAbū Nuʿaym ʾAḥmad b. ʿAbd Āllāh b. Isḥāq b. Mūs/a b. Mihrān al-^Sāfiʿī, al-Iṣbahānī	Hilyat Awliya	1182043	TRUE
0458Bayhaqi.FadailAwqat.JK000024-ara1	458	5	Bayhaqi :: al-Bayhaqī ::  Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī	Fadail Awqat	31791	FALSE
0381IbnMuqriIsbahani.Rukhsa.JK000026-ara1	381	4	Ibn Muqri Isbahani	Rukhsa	2169	FALSE
0728IbnTaymiyya.Istiqama.JK000028-ara1	728	8	Ibn Taymiyya	Istiqama	107141	FALSE
0581IbnKharratIshbili.CaqibaFiDhikrMawt.JK000030-ara1	581	6	Ibn Kharrat Ishbili	Caqiba Fi Dhikr Mawt	82082	FALSE
0460AbuIshaqIlbiri.Diwan.JK000032-ara1	460	5	Abu Ishaq Ilbiri	Diwan	7507	FALSE
0795IbnRajabHanbali.SharhHadithLabbayka.JK000034-ara1	795	8	Ibn Rajab Hanbali :: Zayn al-Dīn Abū al-Faraǧ ʿAbd al-Raḥmān b. Aḥmad b. Raǧab ʿAbd al-Raḥmān b. al-Ḥasan b. Muḥammad b.¶    Abī al-Barakāt Masʿūd al-Baġdādī al-Salāmī al-Dimašqī	Sharh Hadith Labbayka	11140	FALSE
0463IbnCabdBarr.AdabMujalasa.JK000035-ara1	463	5	Ibn Cabd Barr :: Ibn ʿAbd al-Barr ::  Abū ʿUmar Yūsuf b. ʿAbd Allāh b. Muḥammad b. ʿAbd al-Barr al-Qurṭubī al-Namarī	Adab al-muǧālasaŧ wa-ḥamd al-lisān wa-faḍl al-bayān¶    wa-ḏamm al-ʿiyy wa-taʿlīm al-iʿrāb ::	5099	FALSE
0505Ghazali.MaqsadAsna.JK000036-ara1	505	6	Ghazali :: al-Ġazālī :: Zayn al-Dīn Abū Ḥāmid Muḥammad b. Muḥammad b. Muḥammad b. Aḥmad al-Ġazālī al-Ṭūsī al-Nīsābūrī	Maqsad Asna	34258	FALSE
0281IbnAbiDunya.Manamat.JK000038-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	kitāb al-manāmāt :: al-manāmāt	24208	FALSE
0333IbnMarwanDinawari.Qinaca.JK000040-ara1	333	4	Ibn Marwan Dinawari :: Ibn Marwān al-Dīnawarī ::  ʾAbī Bakr ʾAḥmad b. Marwān b. Muḥammad al-Dīnawarī, al-Qāḍī, al-Mālikī, al-Faqīh, al-ʿAllāma=t, al-¶    muḥaddi_t	Qinaca	4253	FALSE
0281IbnAbiDunya.Awliya.JK000042-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	al-Awliyāʾ	11326	FALSE
0281IbnAbiDunya.CumrWaShayb.JK000045-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	Kitāb al-ʿamr wa-l-šayb ::	4370	FALSE
0281IbnAbiDunya.Hilm.JK000049-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	Hilm	5601	FALSE
0281IbnAbiDunya.Hawatif.JK000050-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	kitāb al-hawātif :: al-hawātif	18577	FALSE
0481AnsariHarawi.ManazilSairin.JK000052-ara1	481	5	Ansari Harawi	Manazil Sairin	10949	FALSE
0181IbnMubarak.Zuhd.JK000055-ara1	181	2	Ibn Mubarak	Zuhd	136770	FALSE
0751IbnQayyimJawziyya.JawabFiSiyaghHamd.JK000059-ara1	751	8	Ibn Qayyim Jawziyya	Jawab Fi Siyagh Hamd	4351	FALSE
0751IbnQayyimJawziyya.Fawaid.JK000060-ara1	751	8	Ibn Qayyim Jawziyya	Fawaid	55356	FALSE
0281IbnAbiDunya.Wajal.JK000070-ara1	281	3	Ibn Abi Dunya :: Ibn Abī al-Dunyā :: al-Ḥāfiẓ Abū Bakr ʿAbd Allāh b. Muḥammad b. ʿUbayd b. Sufyān b. Qays al-Baġdādī, al-Umawī, al-Qurašī	al-Waǧal wa-l-tawaṯṯuq bi-ål-ʿamal	4811	FALSE
0597IbnJawzi.TadhkiraFiWacz.JK000074-ara1	597	6	Ibn Jawzi	Tadhkira Fi Wacz	34605	FALSE
0728IbnTaymiyya.TuhfaCiraqiyya.JK000075-ara1	728	8	Ibn Taymiyya	Tuhfa Ciraqiyya	16413	FALSE
1307Qannawji.Yaqza.JK000076-ara1	1307	14	Qannawji	Yaqza	50021	FALSE
0728IbnTaymiyya.ZuhdWaWarac.JK000077-ara1	728	8	Ibn Taymiyya	Zuhd Wa Warac	35576	FALSE
0728IbnTaymiyya.AmradQulub.JK000079-ara1	728	8	Ibn Taymiyya	Amrad Qulub	27004	FALSE
0751IbnQayyimJawziyya.HadiArwah.JK000083-ara1	751	8	Ibn Qayyim Jawziyya	Hadi Arwah	110194	FALSE
0751IbnQayyimJawziyya.AsmaMuallafatIbnTaymiya.JK000093-ara1	751	8	Ibn Qayyim Jawziyya	Asma Muallafat Ibn Taymiya	3028	FALSE
0751IbnQayyimJawziyya.NaqdManqul.JK000096-ara1	751	8	Ibn Qayyim Jawziyya	Naqd Manqul	9439	FALSE
1327AhmadIbrahimCisa.TawdihMaqasid.JK000098-ara1	1327	14	Ahmad Ibrahim Cisa	Tawdih Maqasid	227310	FALSE
0751IbnQayyimJawziyya.Salat.JK000099-ara1	751	8	Ibn Qayyim Jawziyya	Salat	47504	FALSE
0751IbnQayyimJawziyya.SawaciqMursala.JK000101-ara1	751	8	Ibn Qayyim Jawziyya	Sawaciq Mursala	188272	FALSE
0256Bukhari.Sahih.JK000110-ara1	256	3	Bukhari :: al-buḫārī ::  abū ʿabd allāh muḥammad b. ismāʿīl b. ibrāhīm b. al-muġīrŧ al-ǧuʿfī al-buḫārī	Sahih	593471	FALSE
0666IbnAbiBakrZaynDinRazi.TuhfatMuluk.JK000114-ara1	666	7	Ibn Abi Bakr Zayn Din Razi	Tuhfat Muluk	14407	FALSE
1033MarciKarmi.DalilTalibCalaMadhhabIbnHanbal.JK000115-ara1	1033	11	Marci Karmi	Dalil Talib Cala Madhhab Ibn Hanbal	36773	FALSE
0321AbuJacfarTahawi.MatnCaqida.JK000126-ara1	321	4	Abu Jacfar Tahawi	Matn Caqida	2169	FALSE
0303Nasai.SunanSughra.JK000130-ara1	303	4	Nasai :: al-Nasā'ī :: al-Qāḍī Abū ʿAbd al-Raḥmān Aḥmad b. Šuʿayb b. ʿAlī b. Sinān b. Baḥr b. Dīnār	Sunan Sughra	354804	FALSE
0852IbnHajarCasqalani.TahdhibTahdhib.JK000134-ara1	852	9	Ibn Hajar Casqalani :: Ibn ḥaǧar al-ʿAsqalānī :: Šihāb al-dīn Abū al-faḍl Aḥmad b. ʿAlī b. Muḥammad b. ḥaǧar al-ʿAsqalānī, al-Šāfiʿī	Tahḏīb al-tahḏīb	1293865	TRUE
0676Nawawi.TahrirAlfaz.JK000168-ara1	676	7	Nawawi :: al-Nawawī :: Muḥyī al-dīn Abū Zakariyyā Yaḥyá b. Šaraf b. Murī b. Ḥasan b. Ḥusayn b. Muḥammad b. Ǧumʿaŧ b. Ḥizām al-Ḥizāmī, al-Dimašqī	Tahrir Alfaz	40944	FALSE
1252IbnCabidinDimashqi.RaddMuhtar.JK000170-ara1	1252	13	Ibn Cabidin Dimashqi	Radd Muhtar	2531646	TRUE
0482IbnMuhammadBazdawi.KanzWusul.JK000173-ara1	482	5	Ibn Muhammad Bazdawi	Kanz Wusul	101037	FALSE
0676Nawawi.UsulWaDawabit.JK000177-ara1	676	7	Nawawi :: al-Nawawī :: Muḥyī al-dīn Abū Zakariyyā Yaḥyá b. Šaraf b. Murī b. Ḥasan b. Ḥusayn b. Muḥammad b. Ǧumʿaŧ b. Ḥizām al-Ḥizāmī, al-Dimašqī	Usul Wa Dawabit	1494	FALSE
0387IbnBattaCukbari.IbtalHiyal.JK000181-ara1	387	4	Ibn Batta Cukbari	Ibtal Hiyal	9692	FALSE
1250Shawkani.QawlMufid.JK000187-ara1	1250	13	Shawkani	Qawl Mufid	17130	FALSE
0911Suyuti.DafcTashnic.JK000188-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Dafc Tashnic	953	FALSE
0344NizamDinShashi.Usul.JK000194-ara1	344	4	Nizam Din Shashi	Usul	18132	FALSE
0851IbnQadiShuhba.TabaqatShaficiyya.JK000195-ara1	851	9	Ibn Qadi Shuhba	Tabaqat Shaficiyya	117607	FALSE
1118CabdHamidShirwani.Hawashi.JK000196-ara1	1118	12	Cabd Hamid Shirwani	Hawashi	2429173	TRUE
1250Shawkani.AdillaRadiyya.JK000199-ara1	1250	13	Shawkani	Adilla Radiyya	7176	FALSE
1353IbnCabdRahimMubarakfuri.TuhfatAhwadhi.JK000201-ara1	1353	14	Ibn Cabd Rahim Mubarakfuri	Tuhfat Ahwadhi	1351784	TRUE
0665AbuShama.MukhtasarMuammal.JK000206-ara1	665	7	Abu Shama	Mukhtasar Muammal	6771	FALSE
1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid.JK000208-ara1	1221	13	Ibn Muhammad Bujayrimi Misri	Tajrid Li Nafc Cabid	1417567	TRUE
0844IbnHusaynIbnRaslanRamli.ZubadFiFiqh.JK000209-ara1	844	9	Ibn Husayn Ibn Raslan Ramli	Zubad Fi Fiqh	9842	FALSE
0656IbnAhmadShihabDinZanjani.TakhrijFuruc.JK000212-ara1	656	7	Ibn Ahmad Shihab Din Zanjani	Takhrij Furuc	28436	FALSE
0526IbnAbiYacla.TabaqatHanabila.JK000213-ara1	526	6	Ibn Abi Yacla	Tabaqat Hanabila	168626	FALSE
1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif.JK000216-ara1	1120	12	Ibn Muhammad Burhan Din Dimashqi	Bayan Wa Tacrif	154294	FALSE
0597IbnJawzi.TahqiqFiAhadithKhilaf.JK000221-ara1	597	6	Ibn Jawzi	Tahqiq Fi Ahadith Khilaf	209716	FALSE
0803IbnLahhamCalaDinBacli.MukhtasarFiUsulFiqh.JK000223-ara1	803	9	Ibn Lahham Cala Din Bacli	Mukhtasar Fi Usul Fiqh	15432	FALSE
0761IbnKaykaldiCalai.TahqiqMurad.JK000233-ara1	761	8	Ibn Kaykaldi Calai	Tahqiq Murad	24780	FALSE
0676Nawawi.AdabFatwa.JK000237-ara1	676	7	Nawawi :: al-Nawawī :: Muḥyī al-dīn Abū Zakariyyā Yaḥyá b. Šaraf b. Murī b. Ḥasan b. Ḥusayn b. Muḥammad b. Ǧumʿaŧ b. Ḥizām al-Ḥizāmī, al-Dimašqī	Adab Fatwa	8108	FALSE
0507AbuBakrShashi.HilyatCulama.JK000244-ara1	507	6	Abu Bakr Shashi	Hilyat Culama	96819	FALSE
0926ZakariyyaAnsari.HududAniqa.JK000245-ara1	926	10	Zakariyya Ansari	Hudud Aniqa	1832	FALSE
0203YahyaIbnAdam.Kharaj.JK000258-ara1	203	3	Yahya Ibn Adam	Kharaj	28410	FALSE
0660SultanCulamaCizzDinDimashqi.FawaidFiIkhtisarMaqasid.JK000260-ara1	660	7	Sultan Culama Cizz Din Dimashqi	Fawaid Fi Ikhtisar Maqasid	13755	FALSE
0882LisanDinIbnShihnaHalabi.LisanHukkam.JK000262-ara1	882	9	Lisan Din Ibn Shihna Halabi	Lisan Hukkam	106554	FALSE
0804IbnMulaqqin.TuhfatMuhtaj.JK000271-ara1	804	9	Ibn Mulaqqin	Tuhfat Muhtaj	92735	FALSE
0476AbuIshaqShirazi.MuhadhdhabFiFiqh.JK000272-ara1	476	5	Abu Ishaq Shirazi	Muhadhdhab Fi Fiqh	496267	FALSE
0463KhatibBaghdadi.IhtijajBiShafici.JK000275-ara1	463	5	Khatib Baghdadi :: al-Ḫaṭīb al-Baġdādī ::  Abū Bakr Aḥmad b. ʿAlī b. Ṯābit b. Aḥmad b. Mahdī al-Šāfiʿī, al-Baġdādī	Ihtijaj Bi Shafici	6856	FALSE
0620IbnQudamaMaqdisi.CumdatFiqh.JK000287-ara1	620	7	Ibn Qudama Maqdisi	Cumdat Fiqh	29056	FALSE
0977KhatibShirbini.Iqnac.JK000291-ara1	977	10	Khatib Shirbini	Iqnac	259081	FALSE
0660SultanCulamaCizzDinDimashqi.ImamFiBayan.JK000293-ara1	660	7	Sultan Culama Cizz Din Dimashqi	Imam Fi Bayan	18521	FALSE
0521IbnMuhammadBatalyawsi.InsafFiTanbih.JK000294-ara1	521	6	Ibn Muhammad Batalyawsi	Insaf Fi Tanbih	17517	FALSE
1176ShahWaliAllahDihlawi.InsafFiBayan.JK000295-ara1	1176	12	Shah Wali Allah Dihlawi	Insaf Fi Bayan	15262	FALSE
0911Suyuti.TakrirIstinad.JK000297-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Takrir Istinad	4588	FALSE
0861IbnHumam.SharhFathQadir.JK000299-ara1	861	9	Ibn Humam	Sharh Fath Qadir	1184211	TRUE
0581AbuQasimSuhayli.Faraid.JK000301-ara1	581	6	Abu Qasim Suhayli	Faraid	17814	FALSE
0476AbuIshaqShirazi.TanbihFiFiqhShafici.JK000303-ara1	476	5	Abu Ishaq Shirazi	Tanbih Fi Fiqh Shafici	74594	FALSE
0926ZakariyyaAnsari.ManhajTullab.JK000304-ara1	926	10	Zakariyya Ansari	Manhaj Tullab	46253	FALSE
0911Suyuti.AsmaMukhadramin.JK000305-ara1	911	10	Suyuti :: Ǧalāl al-Dīn al-Suyūṭī :: Ǧalāl al-Dīn  ʿAbd al-Raḥmān b. Kamāl al-Dīn Abī Bakr b. Muḥammad Sābiq al-Dīn Ḫiḍr al-Ḫuḍayrī al-Asyūṭī	Asma Mukhadramin	3444	FALSE
0478ImamHaramaynJuwayni.Waraqat.JK000308-ara1	478	5	Imam Haramayn Juwayni	Waraqat	1633	FALSE
0370AbuMansurAzhari.ZahirFiGharibAlfazShafici.JK000311-ara1	370	4	Abu Mansur Azhari	Zahir Fi Gharib Alfaz Shafici	53617	FALSE
0458Bayhaqi.IthbatCadhabQabr.JK000314-ara1	458	5	Bayhaqi :: al-Bayhaqī ::  Abū-Bakr Aḥmad b. al-Ḥusayn b. ʿAlī b. Mūsá al-Bayhaqī, al-Ḫusrawǧirdī	Ithbat Cadhab Qabr	26056	FALSE
0197IbnWahbQurashi.Qadar.JK000316-ara1	197	2	Ibn Wahb Qurashi	Qadar	4605	FALSE
0571IbnCasakir.TabyinKadhb.JK000318-ara1	571	6	Ibn Casakir :: Ibn ʿAsākir ::  Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī	Tabyin Kadhb	89686	FALSE
0241IbnHanbal.CaqidaRiwayatKhallal.JK000323-ara1	241	3	Ibn Hanbal :: aḥmad b. ḥanbal ::  Abū ʿabd allāh Aḥmad b. muḥammad b. ḥanbal al-šaybānī	Caqida Riwayat Khallal	4041	FALSE
0631SayyidDinAmidiThaclabi.GhayatMaram.JK000324-ara1	631	7	Sayyid Din Amidi Thaclabi	Ghayat Maram	79082	FALSE
0620IbnQudamaMaqdisi.HikayatMunazara.JK000328-ara1	620	7	Ibn Qudama Maqdisi	Hikayat Munazara	5821	FALSE
